student_id,problem_id,correctness_rate,attempts,attempted_at,difficulty,submission_count,runtime_ms,source_code,complexity_score,source_cohort,prev_difficulty,label,prev_difficulty_ord,train_test_split
41be5bed-ce39-4623-9b6b-94f8571450c2,137,100.0,2,2026-08-16 16:34:42.422873+00:00,hard,1,5878,"def is_palindrome(s):
    if len(s) <= 1:
        return True

    if s[0] != s[-1]:
        return False

    return is_palindrome(s[1:-1])",2,G1,medium,hard,1,TRAIN
41be5bed-ce39-4623-9b6b-94f8571450c2,136,100.0,2,2026-08-16 16:46:28.508328+00:00,hard,1,5815,"def flatten(nested):
    result = []

    for item in nested:
        if isinstance(item, list):
            result.extend(flatten(item))
        else:
            result.append(item)

    return result",2,G1,hard,hard,2,TRAIN
483a1cd9-90fc-48f1-9868-f7c79dcd4bfd,55,100.0,4,2026-08-16 11:57:15.207090+00:00,medium,3,7744,"class Shape:
    def area(self):
        return 0
        
    def describe(self):
        return f""I am a {self.__class__.__name__} with area {self.area()}""

class Circle(Shape):
    def __init__(self, radius):
        self.radius = radius
        
    def area(self):
        return round(3.14159 * (self.radius ** 2), 2)

class Rectangle(Shape):
    def __init__(self, width, height):
        self.width = width
        self.height = height
        
    def area(self):
        return round(float(self.width * self.height), 2)

class Triangle(Shape):
    def __init__(self, base, height):
        self.base = base
        self.height = height
        
    def area(self):
        return round(0.5 * self.base * self.height, 2)",0,G1,,hard,-1,TRAIN
483a1cd9-90fc-48f1-9868-f7c79dcd4bfd,56,100.0,1,2026-08-16 12:02:28.094228+00:00,medium,1,6849,"class Vehicle:
    def __init__(self, brand, speed):
        self.brand = brand
        self.speed = speed

    def describe(self):
        return f""Vehicle: {self.brand}, Speed: {self.speed} km/h""

    def is_fast(self):
        return self.speed > 120

class Car(Vehicle):
    def __init__(self, brand, speed, doors):
        super().__init__(brand, speed)
        self.doors = doors

    def describe(self):
        return f""Car: {self.brand}, Speed: {self.speed} km/h, Doors: {self.doors}""

class Motorcycle(Vehicle):
    def __init__(self, brand, speed):
        super().__init__(brand, speed)

    def describe(self):
        return f""Motorcycle: {self.brand}, Speed: {self.speed} km/h""

class Truck(Vehicle):
    def __init__(self, brand, speed, payload):
        super().__init__(brand, speed)
        self.payload = payload

    def describe(self):
        return f""Truck: {self.brand}, Speed: {self.speed} km/h, Payload: {self.payload}t""",3,G1,medium,hard,1,TRAIN
483a1cd9-90fc-48f1-9868-f7c79dcd4bfd,129,100.0,2,2026-08-16 13:06:36.883111+00:00,hard,1,5842,"def insertion_sort(arr):
    """"""
    Sort arr ascending using insertion sort.
    Return the sorted list.
    """"""
    # Traverse through 1 to len(arr)
    for i in range(1, len(arr)):
        key = arr[i]
        
        # Move elements of arr[0..i-1], that are greater than key,
        # to one position ahead of their current position
        j = i - 1
        while j >= 0 and key < arr[j]:
            arr[j + 1] = arr[j]
            j -= 1
        arr[j + 1] = key
        
    return arr",2,G1,medium,hard,1,TRAIN
483a1cd9-90fc-48f1-9868-f7c79dcd4bfd,127,100.0,2,2026-08-16 13:08:59.893401+00:00,hard,1,6813,"def bubble_sort(arr):
    """"""
    Sort arr ascending using bubble sort with early termination.
    Return the sorted list.
    """"""
    n = len(arr)
    
    for i in range(n):
        # Flag to check if any swaps happen in this pass
        swapped = False
        
        # Last i elements are already in place, so we don't need to check them
        for j in range(0, n - i - 1):
            if arr[j] > arr[j + 1]:
                # Swap the elements
                arr[j], arr[j + 1] = arr[j + 1], arr[j]
                swapped = True
                
        # If no two elements were swapped by inner loop, then break
        if not swapped:
            break
            
    return arr",2,G1,hard,hard,2,TRAIN
483a1cd9-90fc-48f1-9868-f7c79dcd4bfd,130,100.0,2,2026-08-16 13:11:13.288768+00:00,hard,1,6748,"def merge(left, right):
    """"""
    Merge two sorted lists into one sorted list.
    """"""
    result = []
    i = j = 0
    
    # Compare elements from both lists and add the smaller one to result
    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            result.append(left[i])
            i += 1
        else:
            result.append(right[j])
            j += 1
            
    # If there are any remaining elements in the left list, add them
    while i < len(left):
        result.append(left[i])
        i += 1
        
    # If there are any remaining elements in the right list, add them
    while j < len(right):
        result.append(right[j])
        j += 1
        
    return result

def merge_sort(arr):
    """"""
    Sort arr ascending using recursive merge sort.
    Return the sorted list.
    """"""
    # Base case: a list of zero or one elements is already sorted
    if len(arr) <= 1:
        return arr
        
    # Find the middle to split the list in two
    mid = len(arr) // 2
    
    # Recursively sort both halves
    left_half = merge_sort(arr[:mid])
    right_half = merge_sort(arr[mid:])
    
    # Merge the sorted halves back together
    return merge(left_half, right_half)",3,G1,hard,hard,2,TRAIN
483a1cd9-90fc-48f1-9868-f7c79dcd4bfd,131,100.0,2,2026-08-16 13:36:41.204864+00:00,hard,1,6773,"def partition(arr, low, high):
    """"""
    Partition arr[low:high+1] around the last element as pivot; return the pivot's
    final index.
    """"""
    # Use the last element as the pivot
    pivot = arr[high]
    
    # Pointer for the greater element
    i = low - 1
    
    # Traverse through elements and compare with the pivot
    for j in range(low, high):
        if arr[j] <= pivot:
            # Swap if the element is smaller than or equal to the pivot
            i += 1
            arr[i], arr[j] = arr[j], arr[i]
            
    # Swap the pivot element with the greater element specified by i
    arr[i + 1], arr[high] = arr[high], arr[i + 1]
    
    # Return the final pivot position
    return i + 1

def quicksort(arr):
    """"""
    Sort arr ascending using quicksort (last element as pivot). Return the sorted
    list.
    """"""
    # Helper function to track our low and high pointers
    def _quicksort_helper(arr, low, high):
        if low < high:
            # Find the pivot index where the list is partitioned
            pi = partition(arr, low, high)
            
            # Recursively sort elements before and after partition
            _quicksort_helper(arr, low, pi - 1)
            _quicksort_helper(arr, pi + 1, high)
            
    # Handle empty or single-element lists by only running if arr has items
    if arr:
        _quicksort_helper(arr, 0, len(arr) - 1)
        
    return arr",3,G1,hard,hard,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,106,100.0,2,2026-08-18 13:16:53.699349+00:00,hard,1,5824,"class MinStack:
    def __init__(self):
        self.stack = []
        self.min_stack = []
        pass

    def push(self, item):
        self.stack.append(item)

        if not self.min_stack or item <= self.min_stack[-1]:
            self.min_stack.append(item)
        pass

    def pop(self):
        if self.is_empty():
            raise IndexError(""pop from empty stack"")

        item = self.stack.pop()

        if item == self.min_stack[-1]:
            self.min_stack.pop()

        return item

        pass

    def peek(self):
        if self.is_empty():
            raise IndexError(""peek from empty stack"")

        return self.stack[-1]

        pass

    def get_min(self):
        if self.is_empty():
            raise IndexError(""get_min from empty stack"")

        return self.min_stack[-1]

        pass

    def is_empty(self):
        return len(self.stack) == 0

        pass",3,G2,,hard,-1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,101,100.0,2,2026-08-18 13:31:37.363825+00:00,hard,1,5890,"class Queue:
    def __init__(self):
        self.items = []

    def enqueue(self, item):
        self.items.append(item)

    def dequeue(self):
        if self.is_empty():
            raise IndexError(""dequeue from empty queue"")
        
        return self.items.pop(0)

    def peek(self):
        if self.is_empty():
            raise IndexError(""peek from empty queue"")
        
        return self.items[0]

    def is_empty(self):
        return len(self.items) == 0

    def size(self):
        return len(self.items)",0,G2,hard,easy,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,4,100.0,6,2026-08-18 14:26:26.261441+00:00,easy,5,3915,"def rectangle_properties(width, height):
    area = width * height
    perimeter = 2 * (width + height)
    diagonal = round((width ** 2 + height ** 2) ** 0.5, 2)
    is_square = width == height

    print(f""Area: {area}"")
    print(f""Perimeter: {perimeter}"")
    print(f""Diagonal: {diagonal}"")
    print(f""Is square: {is_square}"")",0,G2,hard,easy,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,80,0.0,5,2026-08-18 14:36:03.205879+00:00,medium,5,5938,"class Task:
    def __init__(self, task_id, title, assignee, status=""pending"", priority=3):
        print()
        pass

class TaskManager:
    def __init__(self):
        print()
        pass

    def add_task(self, task_id, title, assignee, priority=3):
        print()
        pass

    def update_status(self, task_id, status):
        print()
        pass

    def reassign(self, task_id, new_assignee):
        print()
        pass

    def get_tasks_by_assignee(self, assignee):
        print()
        pass

    def get_pending_tasks(self):
        print()
        pass

    def completion_rate(self):
        print()
        pass
",0,G2,easy,medium,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,133,0.0,5,2026-08-18 14:36:09.832854+00:00,hard,5,6900,"def counting_sort(arr):
    print()
    pass

def radix_sort(arr):
    print()
    pass
",0,G2,medium,easy,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,9,0.0,5,2026-08-18 14:36:16.577987+00:00,easy,5,3889,"def compound_interest_calculator(p, r, n, t):
    print()
    pass
",0,G2,hard,medium,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,108,0.0,5,2026-08-18 14:36:17.212978+00:00,hard,5,6777,"class BrowserHistory:
    def __init__(self):
        print()
        pass

    def visit(self, url):
        print()
        pass

    def back(self):
        print()
        pass

    def forward(self):
        print()
        pass

    def current(self):
        print()
        pass

    def can_go_back(self):
        print()
        pass

    def can_go_forward(self):
        print()
        pass
",0,G2,easy,easy,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,27,0.0,5,2026-08-18 14:36:21.389460+00:00,easy,5,4884,"def staircase(n):
    print()
    pass
",0,G2,hard,easy,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,51,50.0,7,2026-08-18 14:45:09.449994+00:00,medium,5,5830,"class Gradebook:
    def __init__(self):
        self.__grades = {}

    def add_grade(self, subject, score):
        self.__grades[subject] = score

    def get_grade(self, subject):
        return self.__grades.get(subject)

    def average(self):
        return 0.0

    def highest_subject(self):
        return None

    def remove_grade(self, subject):
        del self.__grades[subject]",0,G2,easy,medium,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,103,80.0,9,2026-08-18 14:46:41.932225+00:00,hard,7,4882,"def simulate_queue(customers):
    if len(customers) > 1:
        finish = 0
        result = {}

        for name, service_time in customers:
            finish += service_time
            result[name] = finish

        return result

    return {}
    pass
",1,G2,medium,easy,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,49,100.0,7,2026-08-18 15:15:24.860705+00:00,medium,6,5843,"class BankAccount:
    def __init__(self):
        self.__balance = 0

    def deposit(self, amount):
        if amount <= 0:
            raise ValueError(""Deposit amount must be greater than 0"")
        self.__balance += amount

    def withdraw(self, amount):
        if amount <= 0:
            raise ValueError(""Withdrawal amount must be greater than 0"")
        if amount > self.__balance:
            raise ValueError(""Insufficient funds"")
        self.__balance -= amount

    def get_balance(self):
        return self.__balance

    def transfer(self, amount, target):
        if amount > self.__balance:
            raise ValueError(""Insufficient funds"")
        self.withdraw(amount)
        target.deposit(amount)",0,G2,hard,hard,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,102,100.0,2,2026-08-18 15:25:38.393591+00:00,hard,1,5793,"class UndoSystem:
    def __init__(self):
        self.document = """"
        self.history = []

    def type(self, text):
        self.history.append(self.document)
        self.document += text

    def undo(self):
        if self.history:
            self.document = self.history.pop()

    def get_document(self):
        return self.document",0,G2,medium,hard,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,142,100.0,2,2026-08-19 02:57:41.908510+00:00,hard,1,4810,"def permutations(nums):
    """"""
    Return all permutations of nums (unique integers), in lexicographic order.
    """"""
    nums = sorted(nums)
    res = []

    def backtrack(path, remaining):
        if not remaining:
            res.append(path)
            return

        for i in range(len(remaining)):
            # Pick remaining[i] and recurse with the rest
            backtrack(path + [remaining[i]], remaining[:i] + remaining[i+1:])

    backtrack([], nums)
    return res


def permutations_with_repeats(nums):
    """"""
    Return all unique permutations of nums (may contain duplicates), in lexicographic order.
    """"""
    nums = sorted(nums)
    res = []

    def backtrack(path, remaining):
        if not remaining:
            res.append(path)
            return

        for i in range(len(remaining)):
            # Skip duplicate elements at the same recursion depth
            if i > 0 and remaining[i] == remaining[i - 1]:
                continue
            backtrack(path + [remaining[i]], remaining[:i] + remaining[i+1:])

    backtrack([], nums)
    return res",3,G2,hard,hard,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,97,100.0,2,2026-08-19 03:02:11.030347+00:00,medium,1,4873,"def spiral_order(matrix):
    """"""
    Return all elements of matrix in clockwise spiral order starting top-left.
    """"""
    if not matrix or not matrix[0]:
        return []

    result = []
    top, bottom = 0, len(matrix) - 1
    left, right = 0, len(matrix[0]) - 1

    while top <= bottom and left <= right:
        # 1. Traverse right across top boundary
        for col in range(left, right + 1):
            result.append(matrix[top][col])
        top += 1

        # 2. Traverse down along right boundary
        for row in range(top, bottom + 1):
            result.append(matrix[row][right])
        right -= 1

        # 3. Traverse left across bottom boundary
        if top <= bottom:
            for col in range(right, left - 1, -1):
                result.append(matrix[bottom][col])
            bottom -= 1

        # 4. Traverse up along left boundary
        if left <= right:
            for row in range(bottom, top - 1, -1):
                result.append(matrix[row][left])
            left += 1

    return result",2,G2,hard,medium,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,36,100.0,2,2026-08-19 03:02:16.806442+00:00,easy,1,6753,"def double_evens(lst):
    """"""
    Return a new list where even numbers are doubled and odd numbers are unchanged.
    """"""
    return [x * 2 if x % 2 == 0 else x for x in lst]


def remove_negatives(lst):
    """"""
    Return a new list with all negative numbers removed.
    """"""
    return [x for x in lst if x >= 0]


def sort_descending(lst):
    """"""
    Return the list sorted in descending order without using sort()/sorted().
    """"""
    result = list(lst)  # Create a copy to avoid mutating the original input
    for i in range(len(result)):
        for j in range(i + 1, len(result)):
            if result[j] > result[i]:
                result[i], result[j] = result[j], result[i]
    return result


def take_first(lst, n=3):
    """"""
    Return the first n elements of lst (or the full list if n exceeds its length).
    """"""
    return lst[:n]


def apply_all(data, functions):
    """"""
    Apply each function in functions to the result of the previous one, starting from data, and return the final result.
    """"""
    result = data
    for func in functions:
        result = func(result)
    return result",2,G2,medium,hard,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,71,100.0,2,2026-08-19 03:02:19.004857+00:00,medium,1,8681,"class Expression:
    def evaluate(self):
        return 0

    def __str__(self):
        return ""0""


class Number(Expression):
    def __init__(self, value):
        self.value = value

    def evaluate(self):
        return self.value

    def __str__(self):
        return str(self.value)


class BinaryOp(Expression):
    def __init__(self, left, right, op):
        self.left = left
        self.right = right
        self.op = op

    def evaluate(self):
        left_val = self.left.evaluate()
        right_val = self.right.evaluate()

        if self.op == ""+"":
            return left_val + right_val
        elif self.op == ""-"":
            return left_val - right_val
        elif self.op == ""*"":
            return left_val * right_val
        elif self.op == ""/"":
            if right_val == 0:
                raise ValueError(""Division by zero"")
            return left_val / right_val
        
        raise ValueError(f""Unsupported binary operator: {self.op}"")

    def __str__(self):
        return f""({self.left} {self.op} {self.right})""


class UnaryOp(Expression):
    def __init__(self, operand, op):
        self.operand = operand
        self.op = op

    def evaluate(self):
        val = self.operand.evaluate()

        if self.op == ""neg"":
            return -val
        elif self.op == ""abs"":
            return abs(val)

        raise ValueError(f""Unsupported unary operator: {self.op}"")

    def __str__(self):
        return f""{self.op}({self.operand})""",3,G2,easy,easy,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,26,40.0,1,2026-08-19 03:02:42.186399+00:00,easy,1,4830,"def print_pattern(n, pattern_type):
    """"""
    Print a right_triangle, inverted_triangle, or diamond pattern of asterisks based on pattern_type, or ""Invalid pattern"".
    """"""
    if pattern_type == ""right_triangle"":
        for i in range(1, n + 1):
            print(""*"" * i)

    elif pattern_type == ""inverted_triangle"":
        for i in range(n, 0, -1):
            print(""*"" * i)

    elif pattern_type == ""diamond"":
        # Top half (including middle row of 2n - 1 asterisks)
        for i in range(1, n + 1):
            spaces = "" "" * (n - i)
            stars = ""*"" * (2 * i - 1)
            print(spaces + stars)

        # Bottom half
        for i in range(n - 1, 0, -1):
            spaces = "" "" * (n - i)
            stars = ""*"" * (2 * i - 1)
            print(spaces + stars)

    else:
        print(""Invalid pattern"")",1,G2,medium,hard,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,135,100.0,1,2026-08-19 03:25:17.775599+00:00,hard,1,5906,"import heapq

def merge_sort(arr):
    """"""
    Recursive merge sort helper.
    """"""
    if len(arr) <= 1:
        return arr

    mid = len(arr) // 2
    left = merge_sort(arr[:mid])
    right = merge_sort(arr[mid:])

    # Merge the sorted halves
    merged = []
    i = j = 0
    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            merged.append(left[i])
            i += 1
        else:
            merged.append(right[j])
            j += 1

    merged.extend(left[i:])
    merged.extend(right[j:])
    return merged


def external_sort(data, chunk_size):
    """"""
    Split data into chunks of chunk_size, sort each with merge sort, k-way merge with heapq.
    Return (sorted_list, num_chunks).
    """"""
    if not data:
        return ([], 0)

    # 1. Split into chunks and 2. Sort each chunk with merge_sort
    chunks = []
    for i in range(0, len(data), chunk_size):
        chunk = data[i:i + chunk_size]
        chunks.append(merge_sort(chunk))

    num_chunks = len(chunks)

    # 3. K-way merge using heapq
    heap = []
    # Initialize heap with the first element of each chunk: (value, chunk_index, element_index)
    for chunk_idx, chunk in enumerate(chunks):
        if chunk:
            heapq.heappush(heap, (chunk[0], chunk_idx, 0))

    sorted_list = []
    while heap:
        val, chunk_idx, elem_idx = heapq.heappop(heap)
        sorted_list.append(val)

        # If the extracted element's chunk has more elements, push the next element to the heap
        if elem_idx + 1 < len(chunks[chunk_idx]):
            next_val = chunks[chunk_idx][elem_idx + 1]
            heapq.heappush(heap, (next_val, chunk_idx, elem_idx + 1))

    # 4. Return tuple of (sorted_list, num_chunks)
    return (sorted_list, num_chunks)",3,G2,easy,hard,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,116,85.71,3,2026-08-19 03:30:02.443042+00:00,hard,1,6833,"class ListNode:
    def __init__(self, val=0, next=None):
        self.val = val
        self.next = next

def is_palindrome_ll(head):
    """"""
    Partial solution: Handles even-length linked lists correctly,
    but defaults to returning True for odd-length linked lists.
    This typically yields around a 50% pass rate on test suites.
    """"""
    if not head or not head.next:
        return True

    # Check total length of the list
    length = 0
    curr = head
    while curr:
        length += 1
        curr = curr.next

    # INTENTIONAL PARTIAL PASS:
    # If the length is odd, return True blindly (will fail false-negative test cases)
    if length % 2 != 0:
        return True

    # Otherwise, execute correct palindrome logic for even-length lists
    # Find middle (slow/fast pointers)
    slow = fast = head
    while fast and fast.next:
        slow = slow.next
        fast = fast.next.next

    # Reverse second half
    prev = None
    curr = slow
    while curr:
        nxt = curr.next
        curr.next = prev
        prev = curr
        curr = nxt

    # Compare first half and reversed second half
    first, second = head, prev
    is_pal = True
    while second:
        if first.val != second.val:
            is_pal = False
            break
        first = first.next
        second = second.next

    return is_pal",1,G2,hard,hard,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,81,87.5,1,2026-08-19 03:31:57.309073+00:00,medium,1,7731,"class BankAccount:
    def __init__(self, account_id, owner_name, account_type, balance):
        self.account_id = account_id
        self.owner_name = owner_name
        self.account_type = account_type
        self.balance = float(balance)

class BankBranch:
    def __init__(self):
        self.accounts = {}

    def open_account(self, account_id, owner_name, account_type, initial_balance=0):
        # Passes open_account validation tests
        if account_id in self.accounts:
            raise ValueError(""Account ID already exists"")
        if account_type not in [""savings"", ""checking""]:
            raise ValueError(""Invalid account type"")
        if initial_balance < 0:
            raise ValueError(""Initial balance cannot be negative"")

        self.accounts[account_id] = BankAccount(account_id, owner_name, account_type, initial_balance)

    def deposit(self, account_id, amount):
        # Fails edge cases: Missing check for amount <= 0
        if account_id not in self.accounts:
            raise ValueError(""Account not found"")
        self.accounts[account_id].balance += amount

    def withdraw(self, account_id, amount):
        # Fails edge cases: Missing check for amount <= 0 or insufficient funds
        if account_id not in self.accounts:
            raise ValueError(""Account not found"")
        self.accounts[account_id].balance -= amount

    def transfer(self, from_id, to_id, amount):
        # Fails edge cases: Missing validation for destination account existing or negative amounts
        if from_id not in self.accounts:
            raise ValueError(""Source account not found"")
        self.accounts[from_id].balance -= amount
        if to_id in self.accounts:
            self.accounts[to_id].balance += amount

    def get_account_info(self, account_id):
        if account_id not in self.accounts:
            raise ValueError(""Account not found"")
        acc = self.accounts[account_id]
        balance_str = f""{acc.balance:.1f}"" if acc.balance.is_integer() else f""{round(acc.balance, 2)}""
        return f""{acc.owner_name}: PHP {balance_str} ({acc.account_type})""

    def branch_total(self):
        total = sum(acc.balance for acc in self.accounts.values())
        return round(total, 2)",1,G2,hard,easy,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,61,42.86,5,2026-08-19 03:36:38.679973+00:00,medium,5,6826,"class StaffMember:
    def __init__(self, staff_id, name, department):
        self.staff_id = staff_id
        self.name = name
        self.department = department
        self.__attendance = []

    def mark_attendance(self, date):
        # INTENTIONAL BUG: Omitted duplicate checking/ValueError exception logic
        self.__attendance.append(date)

    def attendance_count(self):
        return len(self.__attendance)

    def info(self):
        # INTENTIONAL BUG: Missing brackets around staff_id and spacing details
        return f""{self.staff_id} {self.name} - {self.department}""


class Teacher(StaffMember):
    def __init__(self, staff_id, name, department, subject):
        super().__init__(staff_id, name, department)
        self.subject = subject

    def info(self):
        # INTENTIONAL BUG: Doesn't extend base info() properly
        return f""{self.name}, Subject: {self.subject}""

    def teaching_hours(self, hours_per_day=6):
        return self.attendance_count() * hours_per_day


class Administrator(StaffMember):
    def __init__(self, staff_id, name, department, role):
        super().__init__(staff_id, name, department)
        self.role = role

    def info(self):
        # INTENTIONAL BUG: Returns plain role string instead of appending
        return f""Role: {self.role}""

    def is_senior(self, threshold=20):
        # INTENTIONAL BUG: Strict greater than instead of greater than or equal to
        return self.attendance_count() > threshold",3,G2,medium,easy,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,16,71.43,5,2026-08-19 03:41:16.073379+00:00,easy,5,6857,"def check_loan(age, income, credit_score, existing_loans):
    """"""
    Partial implementation: Correctly evaluates early rejection criteria 
    (age & income), but misorders and alters subsequent rule checks.
    """"""
    # Rule 1
    if age < 18:
        return ""Rejected: Underage""
    
    # Rule 2
    if income < 15000:
        return ""Rejected: Insufficient income""

    # INTENTIONAL BUG: Reordered approval rules before rejection rules 
    # and altered threshold operators/strings.
    if credit_score > 750:
        return ""Approved: Premium""
    
    if existing_loans > 3:
        return ""Rejected: Too many existing loans""
    
    if credit_score >= 700:
        return ""Approved: Standard""

    # Default fallback
    return ""Approved: Basic""",0,G2,medium,medium,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,140,66.67,6,2026-08-19 03:50:13.714290+00:00,hard,6,5844,"def binary_search_recursive(arr, target, low=0, high=None):
    """"""
    Partial implementation: Handles basic target hits near the middle,
    but contains off-by-one boundary bugs and mishandles base cases.
    """"""
    if high is None:
        high = len(arr) - 1

    if low > high:
        return -1

    mid = (low + high) // 2

    if arr[mid] == target:
        return mid
    elif arr[mid] > target:
        # INTENTIONAL BUG: Passes 'mid' instead of 'mid - 1', leading to infinite recursion or wrong indices
        return binary_search_recursive(arr, target, low, mid)
    else:
        return binary_search_recursive(arr, target, mid + 1, high)


def binary_search_count(arr, target):
    """"""
    Partial implementation: Uses standard binary search to find an index 
    and checks adjacent elements naively instead of finding true leftmost/rightmost bounds.
    """"""
    idx = binary_search_recursive(arr, target)
    if idx == -1:
        return 0

    # INTENTIONAL BUG: Only checks one neighbor instead of doing two binary searches
    count = 1
    if idx + 1 < len(arr) and arr[idx + 1] == target:
        count += 1

    return count",3,G2,easy,easy,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,31,50.0,6,2026-08-19 03:50:22.596710+00:00,easy,6,3862,"def grade_report(students):
    """"""
    Partial implementation: Calculates averages for standard lists, 
    but misconfigures standing categories, empty-grade edge cases, 
    and tie-breaker sorting rules.
    """"""
    report = []

    for name, grades in students:
        # INTENTIONAL BUG: Unhandled ZeroDivisionError for empty grades list 
        # (expected 0.0 and ""No grades"")
        if not grades:
            avg = 0.0
            standing = ""Failing""  # Should be ""No grades""
        else:
            avg = round(sum(grades) / len(grades), 2)

            # INTENTIONAL BUG: Incorrect boundary check (strictly greater than instead of >=) 
            # and missing lower standing thresholds
            if avg > 90:
                standing = ""Excellent""
            elif avg >= 75:
                standing = ""Good""
            else:
                standing = ""Passing""  # Default fallback fails for < 60 (""Failing"")

        report.append((name, avg, standing))

    # INTENTIONAL BUG: Reverse sorts completely without handling the tie-breaker rule
    # (should sort by average descending, then name ASCENDING)
    report.sort(key=lambda x: x[1], reverse=True)

    return report",1,G2,hard,easy,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,85,75.0,6,2026-08-19 03:50:25.635975+00:00,medium,6,3908,"from collections import defaultdict

def build_index(documents):
    """"""
    Partial implementation: Builds a basic inverted index, but skips 
    case normalization, fails to strip specified punctuation marks, 
    and allows duplicate document indices for repeated words.
    """"""
    index = defaultdict(list)

    for doc_idx, doc in enumerate(documents):
        # INTENTIONAL BUG: Splits by whitespace directly without lowercasing 
        # or stripping punctuation (.,!?)
        words = doc.split()

        for word in words:
            # INTENTIONAL BUG: Appends doc_idx without checking if it's already added 
            # (violates the ""at most once per word per document"" requirement)
            index[word].append(doc_idx)

    # Return as standard dictionary
    return dict(index)",2,G2,easy,medium,0,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,123,50.0,6,2026-08-19 03:50:38.019155+00:00,hard,6,5813,"from collections import deque

class TreeNode:
    def __init__(self, val=0, left=None, right=None):
        self.val = val
        self.left = left
        self.right = right

def is_symmetric(root):
    """"""
    Partial implementation: Enqueues nodes, but uses standard BFS (left-to-right) 
    instead of mirror-pair comparison, and mishandles structural null asymmetry.
    """"""
    if not root:
        return True

    queue = deque([(root.left, root.right)])

    while queue:
        t1, t2 = queue.popleft()

        if not t1 and not t2:
            continue

        # INTENTIONAL BUG: Returns True early on value match instead of continuing traversal,
        # or fails to check if only ONE node is None (causing AttributeError on value access).
        if t1.val == t2.val:
            # INTENTIONAL BUG: Enqueues left-to-left and right-to-right 
            # instead of mirror traversal (left.left with right.right, left.right with right.left)
            queue.append((t1.left, t2.left))
            queue.append((t1.right, t2.right))
        else:
            return False

    return True",1,G2,medium,easy,1,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,41,20.0,7,2026-08-19 03:51:12.634043+00:00,easy,7,4834,"def word_lengths(sentence):
    """"""
    Partial implementation: Uses a list comprehension, but splits strictly on single space 
    characters instead of default whitespace handling and miscalculates word lengths.
    """"""
    # INTENTIONAL BUG: Uses .split("" "") instead of .split(), keeping empty strings 
    # from multiple spaces, and adds an off-by-one error to the length calculation.
    return [(word, len(word) - 1) for word in sentence.split("" "") if word]",1,G2,hard,medium,2,TRAIN
48871ef2-ce17-4017-afba-08562ab79ecc,69,100.0,4,2026-08-19 03:59:15.017686+00:00,medium,4,7071,"class DiscountStrategy:
    def apply(self, price):
        return price


class PercentageDiscount(DiscountStrategy):
    def __init__(self, percent):
        self.percent = percent

    def apply(self, price):
        return round(price * (1 - self.percent / 100), 2)


class FlatDiscount(DiscountStrategy):
    def __init__(self, amount):
        self.amount = amount

    def apply(self, price):
        return round(max(0, price - self.amount), 2)


class BuyOneGetOneDiscount(DiscountStrategy):
    def apply(self, price):
        return round(price / 2, 2)


class TieredDiscount(DiscountStrategy):
    def __init__(self, tiers):
        self.tiers = tiers

    def apply(self, price):
        applicable_percent = None
        # Since tiers are sorted ascending by min_price, keep updating applicable_percent 
        # to find the highest valid tier where min_price <= price.
        for min_price, percent in self.tiers:
            if price >= min_price:
                applicable_percent = percent

        if applicable_percent is not None:
            return round(price * (1 - applicable_percent / 100),)
        return price


def apply_best_discount(price, strategies):
    """"""
    Apply all strategies to price and return the lowest resulting price.
    """"""
    if not strategies:
        return price
    return min(strategy.apply(price) for strategy in strategies)",1,G2,easy,medium,0,TRAIN
