student_id,problem_id,difficulty,correctness_rate,runtime_ms,attempts,complexity_score,prev_difficulty,prev_difficulty_ord,label,train_test_split
S535,isPrime,medium,0.3333333333333333,250.0,3,1,hard,2,1,TRAIN
S535,firstAndLast,medium,0.5,250.0,2,0,hard,2,1,TRAIN
S535,isPunctuation,hard,1.0,250.0,1,0,medium,1,0,TRAIN
S535,isSubstring,medium,0.25,250.0,4,0,hard,2,0,TRAIN
S535,singlePigLatin,medium,0.25,250.0,4,0,medium,1,1,TRAIN
S535,anyLowercase,hard,0.5,250.0,2,1,medium,1,0,TRAIN
S535,middleElement,easy,0.7142857142857143,250.0,7,0,hard,2,0,TRAIN
S535,secondHalf,medium,0.5,250.0,4,0,easy,0,1,TRAIN
S537,helloWorld,medium,0.16666666666666666,250.0,6,0,,-1,0,TRAIN
S537,doubleX,easy,0.3333333333333333,250.0,3,0,medium,1,0,TRAIN
S537,raiseToPower,easy,0.5,250.0,2,0,easy,0,0,TRAIN
S537,convertToDegrees,easy,0.3333333333333333,250.0,3,0,easy,0,0,TRAIN
S537,findRoot,easy,0.0,250.0,1,0,easy,0,0,TRAIN
S537,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S537,leftoverCandy,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S537,howManyEggCartons,hard,1.0,250.0,1,0,easy,0,1,TRAIN
S537,kthDigit,hard,0.14285714285714285,250.0,7,1,hard,2,1,TRAIN
S537,overNineThousand,easy,0.5,250.0,2,0,hard,2,0,TRAIN
S537,hasTwoDigits,medium,0.5,250.0,2,0,easy,0,0,TRAIN
S537,canDrinkAlcohol,medium,1.0,250.0,1,0,medium,1,1,TRAIN
S537,isEvenPositiveInt,hard,0.14285714285714285,250.0,7,0,medium,1,0,TRAIN
S537,carefulSquareRoot,easy,0.25,250.0,4,0,hard,2,0,TRAIN
S537,castString,easy,0.0,250.0,2,0,easy,0,0,TRAIN
S537,stockChange,easy,0.5,250.0,2,0,easy,0,1,TRAIN
S537,sumOfDigits,hard,0.5,250.0,2,1,easy,0,0,TRAIN
S537,backwardsCombine,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S537,firstAndLast,medium,1.0,250.0,1,0,easy,0,0,TRAIN
S537,isSubstring,medium,1.0,250.0,2,0,medium,1,0,TRAIN
S537,singlePigLatin,medium,1.0,250.0,1,0,medium,1,1,TRAIN
S537,isPunctuation,hard,0.16666666666666666,250.0,6,0,medium,1,1,TRAIN
S537,anyLowercase,hard,0.5,250.0,2,1,hard,2,0,TRAIN
S539,helloWorld,medium,1.0,250.0,1,0,,-1,0,TRAIN
S539,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S539,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S539,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S539,findRoot,easy,0.5,250.0,2,0,easy,0,0,TRAIN
S539,intToFloat,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S539,howManyEggCartons,hard,0.5,250.0,2,0,easy,0,0,TRAIN
S539,leftoverCandy,easy,1.0,250.0,1,0,hard,2,1,TRAIN
S539,kthDigit,hard,0.16666666666666666,250.0,6,0,easy,0,1,TRAIN
S539,nearestBusStop,hard,0.2857142857142857,250.0,7,0,hard,2,0,TRAIN
S539,overNineThousand,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S539,hasTwoDigits,medium,0.3333333333333333,250.0,6,0,easy,0,0,TRAIN
S539,canDrinkAlcohol,medium,0.16666666666666666,250.0,6,0,medium,1,1,TRAIN
S539,isEvenPositiveInt,hard,0.0,250.0,13,0,medium,1,0,TRAIN
S546,helloWorld,medium,0.5,250.0,2,0,hard,2,0,TRAIN
S546,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S546,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S546,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S586,doubleX,easy,1.0,250.0,1,0,,-1,0,TRAIN
S586,helloWorld,medium,1.0,250.0,1,0,easy,0,0,TRAIN
S586,raiseToPower,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S586,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S586,findRoot,easy,0.0,250.0,1,0,easy,0,0,TRAIN
S586,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S586,leftoverCandy,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S586,howManyEggCartons,hard,1.0,250.0,1,0,easy,0,1,TRAIN
S586,kthDigit,hard,0.1111111111111111,250.0,9,0,hard,2,1,TRAIN
S586,nearestBusStop,hard,0.0625,250.0,16,0,hard,2,0,TRAIN
S586,overNineThousand,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S586,hasTwoDigits,medium,0.5714285714285714,250.0,7,0,easy,0,0,TRAIN
S586,canDrinkAlcohol,medium,1.0,250.0,1,0,medium,1,1,TRAIN
S586,isEvenPositiveInt,hard,0.5,250.0,4,0,medium,1,0,TRAIN
S586,carefulSquareRoot,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S586,castString,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S592,helloWorld,medium,1.0,250.0,1,0,,-1,0,TRAIN
S592,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S592,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S592,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S592,findRoot,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S592,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S592,leftoverCandy,easy,0.5,250.0,2,0,easy,0,1,TRAIN
S592,howManyEggCartons,hard,0.5,250.0,4,0,easy,0,1,TRAIN
S592,kthDigit,hard,0.25,250.0,4,0,hard,2,1,TRAIN
S608,doubleX,easy,1.0,250.0,1,0,,-1,0,TRAIN
S608,helloWorld,medium,0.5,250.0,2,0,easy,0,0,TRAIN
S608,raiseToPower,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S608,convertToDegrees,easy,0.3333333333333333,250.0,3,0,easy,0,0,TRAIN
S608,findRoot,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S608,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S608,leftoverCandy,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S608,howManyEggCartons,hard,0.3333333333333333,250.0,3,0,easy,0,1,TRAIN
S608,kthDigit,hard,0.2,250.0,5,0,hard,2,1,TRAIN
S608,nearestBusStop,hard,0.0,250.0,1,0,hard,2,0,TRAIN
S642,helloWorld,medium,1.0,250.0,1,0,,-1,0,TRAIN
S642,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S642,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S642,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S642,findRoot,easy,0.0,250.0,2,0,easy,0,0,TRAIN
S642,intToFloat,easy,0.5,250.0,2,0,easy,0,0,TRAIN
S642,leftoverCandy,easy,0.3333333333333333,250.0,3,0,easy,0,1,TRAIN
S642,howManyEggCartons,hard,1.0,250.0,1,0,easy,0,1,TRAIN
S642,nearestBusStop,hard,0.5,250.0,2,0,hard,2,0,TRAIN
S642,hasTwoDigits,medium,1.0,250.0,1,1,hard,2,0,TRAIN
S642,canDrinkAlcohol,medium,1.0,250.0,1,0,medium,1,1,TRAIN
S642,isEvenPositiveInt,hard,0.3333333333333333,250.0,3,0,medium,1,0,TRAIN
S642,carefulSquareRoot,easy,0.5,250.0,2,0,hard,2,0,TRAIN
S642,castString,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S654,helloWorld,medium,0.3333333333333333,250.0,3,0,,-1,0,TRAIN
S654,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S654,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S654,findRoot,easy,0.3333333333333333,250.0,3,0,easy,0,0,TRAIN
S654,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S654,leftoverCandy,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S654,howManyEggCartons,hard,1.0,250.0,1,0,easy,0,1,TRAIN
S658,doubleX,easy,1.0,250.0,1,0,,-1,0,TRAIN
S658,helloWorld,medium,1.0,250.0,1,0,easy,0,0,TRAIN
S658,raiseToPower,easy,1.0,250.0,1,0,medium,1,1,TRAIN
S658,oneToN,hard,1.0,250.0,1,1,easy,0,0,TRAIN
S658,isPrime,medium,0.3333333333333333,250.0,3,1,hard,2,1,TRAIN
S658,sumOfDigits,hard,1.0,250.0,1,1,medium,1,1,TRAIN
S658,createNumberBlock,hard,0.0,250.0,8,2,hard,2,0,TRAIN
S658,canDrinkAlcohol,medium,1.0,250.0,1,0,hard,2,0,TRAIN
S683,helloWorld,medium,0.16666666666666666,250.0,6,0,,-1,0,TRAIN
S683,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S683,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S683,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S683,findRoot,easy,0.0,250.0,1,0,easy,0,0,TRAIN
S683,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S683,leftoverCandy,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S683,howManyEggCartons,hard,0.5,250.0,2,0,easy,0,1,TRAIN
S683,kthDigit,hard,1.0,250.0,1,0,hard,2,1,TRAIN
S683,nearestBusStop,hard,1.0,250.0,1,0,hard,2,0,TRAIN
S683,overNineThousand,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S683,hasTwoDigits,medium,1.0,250.0,1,0,easy,0,0,TRAIN
S683,canDrinkAlcohol,medium,1.0,250.0,1,0,medium,1,1,TRAIN
S683,isEvenPositiveInt,hard,0.3333333333333333,250.0,3,0,medium,1,0,TRAIN
S683,carefulSquareRoot,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S683,castString,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S683,stockChange,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S683,oneToN,hard,1.0,250.0,1,1,easy,0,0,TRAIN
S683,isPrime,medium,1.0,250.0,1,1,hard,2,1,TRAIN
S683,sumOfDigits,hard,1.0,250.0,1,1,medium,1,0,TRAIN
S683,backwardsCombine,easy,1.0,250.0,1,0,hard,2,0,TRAIN
S683,firstAndLast,medium,1.0,250.0,1,0,easy,0,1,TRAIN
S683,isPunctuation,hard,1.0,250.0,1,0,medium,1,0,TRAIN
S683,isSubstring,medium,1.0,250.0,1,0,hard,2,0,TRAIN
S683,singlePigLatin,medium,1.0,250.0,1,0,medium,1,1,TRAIN
S683,anyLowercase,hard,0.5,250.0,2,1,medium,1,0,TRAIN
S707,oneToN,hard,1.0,250.0,1,1,,-1,0,TRAIN
S720,leftoverCandy,easy,1.0,250.0,1,0,,-1,0,TRAIN
S720,doubleX,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S773,helloWorld,medium,1.0,250.0,1,0,,-1,0,TRAIN
S773,doubleX,easy,1.0,250.0,1,0,medium,1,0,TRAIN
S773,raiseToPower,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S773,convertToDegrees,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S773,findRoot,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S773,intToFloat,easy,1.0,250.0,1,0,easy,0,0,TRAIN
S773,leftoverCandy,easy,1.0,250.0,1,0,easy,0,1,TRAIN
S773,howManyEggCartons,hard,0.3333333333333333,250.0,3,0,easy,0,1,TRAIN
S773,kthDigit,hard,0.5,250.0,2,0,hard,2,1,TRAIN
